STATION,MATCHED_SEGID,FTCLASS,ATYPENAME,COUNTY_NAME,PERIOD,VEHICLE_TYPE,OBSERVED,MODELED,DIFF,PCT_DIFF
-306,0015_267.0,Freeway,Suburban,Utah,EV,CUT,3557.4500000000003,2026.505,-1530.9450000000002,-0.43
-668,0015_264.2,Freeway,Suburban,Utah,EV,CUT,2975.9265,2153.0236499999996,-822.9028500000004,-0.277
-649,0114_000.0,Principal Arterial,Urban,Utah,EV,CUT,88.45630000000001,74.39272,-14.063580000000016,-0.159
-661,0052_003.1,Principal Arterial,Urban,Utah,EV,CUT,263.74399999999997,113.74277,-150.00122999999996,-0.569
-659,0189_002.7,Principal Arterial,Urban,Utah,EV,CUT,586.0447,470.47928999999993,-115.5654100000001,-0.197
-667,0015_261.8,Freeway,Rural,Utah,EV,CUT,3415.956,2827.6798500000004,-588.2761499999997,-0.172
-665,0015_260.0,Freeway,Transition,Utah,EV,CUT,3328.9227,2805.89178,-523.0309200000002,-0.157
-660,0089_329.8,Minor Arterial,Suburban,Utah,EV,CUT,128.8892,122.00913999999999,-6.88006,-0.053
-319,0189_013.1,Expressway,Rural,Utah,EV,CUT,405.2256,242.39427999999998,-162.83132,-0.402
-322,0190_001.8,Minor Arterial,Transition,Salt Lake,EV,CUT,18.746100000000002,6.76386,-11.982240000000001,-0.639
-350,0189_004.0,Expressway,Suburban,Utah,EV,CUT,151.50320000000002,87.10204000000002,-64.40116,-0.425
-354,0171_008.8,Principal Arterial,Urban,Salt Lake,EV,CUT,157.1727,233.58432,76.41162,0.486
-629,0015_303.4,Freeway,Urban,Salt Lake,EV,CUT,2233.2560000000003,2040.4930000000002,-192.76300000000015,-0.086
-353,0215_017.5,Freeway,Urban,Salt Lake,EV,CUT,1221.733,1029.85279,-191.88021000000003,-0.157
-341,0080_123.2,Freeway,Suburban,Salt Lake,EV,CUT,1906.5735,1703.2310100000002,-203.34248999999977,-0.107
-301,0080_128.7,Freeway,Rural,Salt Lake,EV,CUT,1303.212,1380.1559200000002,76.94392000000016,0.059
-333,0071_021.2,Principal Arterial,Urban,Salt Lake,EV,CUT,64.7696,45.39528,-19.374319999999997,-0.299
-677,0080_136.1,Freeway,Rural,Salt Lake,EV,CUT,1497.8852,1600.5889200000001,102.7037200000002,0.069
-325,0089_377.3,Principal Arterial,Urban,Salt Lake,EV,CUT,114.81640000000002,124.06600000000002,9.249600000000001,0.081
-332,0186_006.0,Principal Arterial,Suburban,Salt Lake,EV,CUT,310.1112,255.25835999999998,-54.852840000000015,-0.177
-340,0080_117.7,Freeway,Urban,Salt Lake,EV,CUT,1031.5746,775.0403699999999,-256.53423,-0.249
-409,2330_001.0,Minor Arterial,Urban,Salt Lake,EV,CUT,160.1888,272.72852,112.53972000000002,0.703
-628,0215_027.4,Freeway,Suburban,Davis,EV,CUT,643.5786999999999,332.51459,-311.0641099999999,-0.483
-624,0067_000.0,Freeway,Suburban,Davis,EV,CUT,1048.5848999999998,1455.1567799999998,406.57187999999996,0.388
-315,0015_319.5,Freeway,Suburban,Davis,EV,CUT,2168.435,1620.0694799999999,-548.3655200000001,-0.253
-625,0067_010.1,Freeway,Suburban,Davis,EV,CUT,1266.9876,1444.21432,177.2267200000001,0.14
-616,0015_313.7,Freeway,Urban,Davis,EV,CUT,3316.5496000000003,2874.46432,-442.08528000000024,-0.133
-711,0154_020.0,Expressway,Urban,Salt Lake,EV,CUT,321.659,284.21989,-37.43910999999997,-0.116
-329,0089_412.4,Principal Arterial,Urban,Weber,EV,CUT,123.4167,43.59591,-79.82079,-0.647
-612,0015_330.1,Freeway,Urban,Davis,EV,CUT,2900.3414000000002,2354.54703,-545.7943700000001,-0.188
-634,0085_015.5,Expressway,Suburban,Salt Lake,EV,CUT,413.985,398.13584000000003,-15.849159999999983,-0.038
-627,0154_012.9,Expressway,Suburban,Salt Lake,EV,CUT,488.0118,338.16011999999995,-149.85168000000004,-0.307
-643,2932_001.3,Collector,Transition,Utah,EV,CUT,173.3536,134.09344000000002,-39.260159999999985,-0.226
-601,0092_007.6,Collector,Transition,Utah,EV,CUT,11.2359,2.08464,-9.15126,-0.814
-602,0092_018.8,Collector,Rural,Utah,EV,CUT,28.431500000000003,1.5352000000000001,-26.896300000000004,-0.946
